Date,Open,High,Low,Close,Adj Close,Volume
2022-02-18,6.493359,6.705793,6.226881,6.376378,6.376378,150118943
2022-02-19,6.375810,6.441695,6.001288,6.200696,6.200696,94600572
2022-02-20,6.203162,6.203162,5.636206,5.724632,5.724632,111639830
2022-02-21,5.722457,6.036725,5.198199,5.215715,5.215715,163001675
2022-02-22,5.213389,5.549505,5.063075,5.533462,5.533462,120537126
2022-02-23,5.534106,5.835810,5.398712,5.400460,5.400460,98037122
2022-02-24,5.396759,5.477175,4.667918,5.445489,5.445489,264821965
2022-02-25,5.446441,5.729569,5.240798,5.669368,5.669368,124068673
2022-02-26,5.668788,5.840333,5.581623,5.697851,5.697851,97656882
2022-02-27,5.696175,6.334455,5.451621,5.751519,5.751519,237371549
2022-02-28,5.749862,6.412756,5.538947,6.354194,6.354194,205246667
2022-03-01,6.354703,6.833569,6.291925,6.665214,6.665214,258199120
2022-03-02,6.665107,6.667277,6.305299,6.400774,6.400774,132548118
2022-03-03,6.399988,6.430252,5.871757,6.038051,6.038051,101049285
2022-03-04,6.039439,6.219800,5.619131,5.619131,5.619131,122598476
2022-03-05,5.624277,5.953124,5.518567,5.813139,5.813139,90584969
2022-03-06,5.813472,5.900332,5.558525,5.585315,5.585315,62037552
2022-03-07,5.586483,5.925333,5.451430,5.648341,5.648341,115062970
2022-03-08,5.646641,5.861037,5.605416,5.727954,5.727954,74610080
2022-03-09,5.728926,6.091565,5.713238,6.025265,6.025265,83246499
2022-03-10,6.023771,6.072065,5.506181,5.768313,5.768313,117379834
2022-03-11,5.766920,5.781570,5.527391,5.633470,5.633470,59100183
2022-03-12,5.633237,5.712632,5.531718,5.560089,5.560089,40030572
2022-03-13,5.558698,5.628908,5.291298,5.312663,5.312663,50059073
2022-03-14,5.311740,5.448688,5.202292,5.373217,5.373217,49537634
2022-03-15,5.372630,5.377543,5.139151,5.284106,5.284106,53934925
2022-03-16,5.284078,5.527998,5.194278,5.524619,5.524619,81245379
2022-03-17,5.523880,5.771610,5.466265,5.631320,5.631320,144369691
2022-03-18,5.629504,5.729361,5.459576,5.663898,5.663898,72774363
2022-03-19,5.662382,5.929029,5.658952,5.849456,5.849456,101036834
2022-03-20,5.849563,6.242051,5.719223,5.847110,5.847110,214100156
2022-03-21,5.846160,6.332739,5.846160,6.029765,6.029765,229756262
2022-03-22,6.028513,6.278295,6.013317,6.132802,6.132802,133865008
2022-03-23,6.132846,6.279299,5.970391,6.271275,6.271275,104967608
2022-03-24,6.272038,6.536438,6.195948,6.479682,6.479682,192115199
2022-03-25,6.480684,6.615528,6.271894,6.326138,6.326138,110849932
2022-03-26,6.325583,6.648181,6.318015,6.598422,6.598422,115036626
2022-03-27,6.599177,6.853254,6.386929,6.849022,6.849022,103598552
2022-03-28,6.850729,7.217487,6.770229,6.809713,6.809713,150383735
2022-03-29,6.803700,7.569418,6.803700,7.079797,7.079797,275226695
2022-03-30,7.079718,7.243326,6.800198,7.125112,7.125112,134595495
2022-03-31,7.126642,7.311752,6.706912,6.801712,6.801712,145199337
2022-04-01,6.803647,6.979969,6.428885,6.915200,6.915200,120504310
2022-04-02,6.922061,8.107548,6.922061,7.644656,7.644656,582863311
2022-04-03,7.662451,7.787021,7.303686,7.465326,7.465326,174871982
2022-04-04,7.465153,7.468242,6.847404,7.235446,7.235446,122887133
2022-04-05,7.241716,7.603601,7.180329,7.336314,7.336314,177422434
2022-04-06,7.336663,7.405859,6.386671,6.388954,6.388954,150458439
2022-04-07,6.391564,6.615924,6.214120,6.516925,6.516925,102025772
2022-04-08,6.517831,6.640886,6.074591,6.124196,6.124196,78857865
2022-04-09,6.123451,6.279221,6.043301,6.251637,6.251637,46267574
2022-04-10,6.250490,6.376297,6.046915,6.077944,6.077944,47426436
2022-04-11,6.071039,6.221446,5.367018,5.414602,5.414602,100878360
