,Date,Number of sales,Sales USD,Average USD,Active market wallets,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers
1389,2021-04-11,7156,25207638.2,3522.59,5015,4920,2236,3393442.2,21814196.0,3310,2121
1390,2021-04-12,5412,7687165.33,1420.39,4317,3572,1840,2170481.27,5516684.07,2866,1820
1391,2021-04-13,5455,8861313.47,1624.44,4243,3376,2079,2014773.4,6846540.07,2762,1863
1392,2021-04-14,7333,14253361.87,1943.73,4448,5831,1502,9811707.8,4441654.07,3139,1556
1393,2021-04-15,5169,10271694.42,1987.17,3760,3658,1511,5134110.69,5137583.72,2518,1465
1394,2021-04-16,5397,12281086.16,2275.54,4163,3481,1916,7787191.87,4493894.3,2853,1685
1395,2021-04-17,5736,7280902.35,1269.33,3852,4117,1619,3364608.44,3916293.91,2625,1482
1396,2021-04-18,4965,5564656.77,1120.78,3586,3482,1483,2074055.61,3490601.16,2381,1466
1397,2021-04-19,3792,6401591.56,1688.18,2844,2634,1158,2274002.44,4127589.12,1853,1164
1398,2021-04-20,2772,5604782.75,2021.93,2137,2186,586,2151144.66,3453638.09,1526,673
1399,2021-04-21,3810,5879860.96,1543.27,3508,2361,1449,2701333.6,3178527.36,2284,1480
1400,2021-04-22,5339,6068850.87,1136.7,3859,3939,1400,2443248.48,3625602.39,2627,1451
1401,2021-04-23,5916,5901202.11,997.5,4342,3967,1949,2453172.06,3448030.05,3059,1727
1402,2021-04-24,5414,4761969.8,879.57,3958,3939,1475,1651548.28,3110421.52,2622,1611
1403,2021-04-25,5793,3271021.38,564.65,4356,4057,1736,1050793.29,2220228.09,2981,1670
1404,2021-04-26,5882,4980346.28,846.71,3832,4381,1501,1659457.18,3320889.1,2702,1397
1405,2021-04-27,7507,9836367.82,1310.29,4296,5894,1613,3199943.44,6636424.38,2938,1600
1406,2021-04-28,5935,6070326.88,1022.8,3870,4655,1280,2431344.74,3638982.14,2571,1473
1407,2021-04-29,5450,4405394.35,808.33,3969,4129,1321,2052138.16,2353256.19,2600,1628
1408,2021-04-30,6875,6456771.99,939.17,5007,4831,2044,2518805.94,3937966.06,3395,2071
1409,2021-05-01,17370,9897895.78,569.83,5991,13720,3650,4772981.3,5124914.48,4372,2394
1410,2021-05-02,8137,11201358.6,1376.6,5597,4528,3609,2312664.43,8888694.17,3743,2460
1411,2021-05-03,16383,106912116.6,6525.8,7733,12667,3716,79834845.77,27077270.8,6053,2536
1412,2021-05-04,8610,31809932.07,3694.53,5957,5255,3355,5925164.97,25884767.11,3972,2674
1413,2021-05-05,7055,15393078.9,2181.87,5165,4445,2610,5186111.09,10206967.81,3418,2298
1414,2021-05-06,6822,10780929.97,1580.32,4853,4448,2374,3916857.9,6864072.08,3155,2240
1415,2021-05-07,6373,8453769.38,1326.5,5164,3969,2404,3142535.65,5311233.73,3423,2302
1416,2021-05-08,4172,11624020.67,2786.2,3129,2823,1349,3123314.32,8500706.35,2041,1409
1417,2021-05-09,5103,10217958.29,2002.34,3926,3107,1996,2804054.72,7413903.57,2596,1774
1418,2021-05-10,2502,7924866.79,3167.41,2184,1580,922,2204034.07,5720832.72,1374,1028
1419,2021-05-11,5023,12084922.55,2405.92,2955,4084,939,7372283.13,4712639.43,2218,996
1420,2021-05-12,6135,22896520.69,3732.11,4713,4934,1201,18634786.86,4261733.83,3793,1158
1421,2021-05-13,9309,14227624.02,1528.37,5776,7281,2028,9370514.11,4857109.92,4290,1908
1422,2021-05-14,8533,13770392.56,1613.78,5895,5708,2825,9817521.18,3952871.38,4218,2345
1423,2021-05-15,8246,8819639.91,1069.57,5703,5192,3054,5115583.37,3704056.55,3897,2550
1424,2021-05-16,8796,7798601.12,886.61,5425,5967,2829,5562850.89,2235750.23,3752,2401
1425,2021-05-17,7792,4758807.75,610.73,5064,4828,2964,2787920.49,1970887.26,3498,2368
1426,2021-05-18,8177,6251387.97,764.51,5397,4906,3271,3086095.59,3165292.38,3637,2672
1427,2021-05-19,6320,3360155.57,531.67,4118,3760,2560,1794535.44,1565620.12,2723,2067
1428,2021-05-20,9154,4139382.1,452.19,5542,5841,3313,2496100.21,1643281.89,3603,2700
1429,2021-05-21,8905,4820829.85,541.36,5973,5488,3417,2998480.17,1822349.69,4039,2835
1430,2021-05-22,14110,7003997.6,496.39,8507,9910,4200,4518961.13,2485036.46,6653,2918
1431,2021-05-23,13133,4666642.71,355.34,8917,9835,3298,2684131.4,1982511.31,7337,2509
1432,2021-05-24,9868,5784392.74,586.18,6595,6242,3626,2632342.47,3152050.26,4896,2610
1433,2021-05-25,10447,4920083.07,470.96,7093,6328,4119,2500664.77,2419418.29,5147,2994
1434,2021-05-26,9854,5234914.77,531.25,6247,5669,4185,2854831.59,2380083.17,4501,2679
1435,2021-05-27,12082,7546471.76,624.6,7677,7766,4316,5509623.03,2036848.74,5672,3024
1436,2021-05-28,11909,6555603.74,550.47,7543,7581,4328,3804684.39,2750919.35,5316,3301
1437,2021-05-29,13160,6839529.02,519.72,7947,7982,5178,3791144.77,3048384.25,5604,3641
1438,2021-05-30,13742,6215613.87,452.31,8686,8210,5532,2413988.23,3801625.64,6004,4102
1439,2021-05-31,16488,6857767.5,415.92,8160,11282,5206,3258577.31,3599190.18,5776,3856
1440,2021-06-01,18247,9002034.2,493.34,8568,12075,6172,4105849.42,4896184.78,5899,4291
1441,2021-06-02,13119,6216532.52,473.86,7792,7510,5609,2611534.37,3604998.15,5362,3892
1442,2021-06-03,12438,6073277.87,488.28,7475,7186,5252,2741853.87,3331424.0,5088,3660
1443,2021-06-04,14285,6290621.78,440.37,8156,8327,5958,3235932.63,3054689.15,5680,3876
1444,2021-06-05,14091,6405056.54,454.55,8241,8300,5791,2921439.71,3483616.82,5819,3851
1445,2021-06-06,14421,7391731.95,512.57,8335,8671,5750,3030652.0,4361079.95,5931,3847
1446,2021-06-07,13917,8997676.71,646.52,8435,7822,6095,2547306.58,6450370.13,6055,3889
1447,2021-06-08,15408,7807335.02,506.71,8964,9168,6240,3049314.2,4758020.83,6393,4034
1448,2021-06-09,16187,6659364.36,411.4,9035,10292,5895,3043269.9,3616094.45,6542,3901
1449,2021-06-10,17518,7497523.57,427.99,9421,11403,6115,3381008.84,4116514.74,6830,4047
1450,2021-06-11,25423,13277323.1,522.26,11038,17660,7763,8676585.63,4600737.48,8553,4353
1451,2021-06-12,17498,6571927.38,375.58,9164,10680,6818,3081254.03,3490673.35,6462,4226
1452,2021-06-13,17809,6320711.76,354.92,9794,11190,6619,2945144.86,3375566.89,6845,4482
1453,2021-06-14,20701,7949538.96,384.02,10226,14510,6191,4467960.32,3481578.64,7540,4196
1454,2021-06-15,27668,12184542.57,440.38,12108,19915,7753,6075921.07,6108621.5,8973,4798
1455,2021-06-16,20525,8688895.66,423.33,11367,12594,7931,3637582.9,5051312.75,8092,4955
1456,2021-06-17,20675,9128798.84,441.54,11136,13666,7009,4285607.18,4843191.66,7905,4820
1457,2021-06-18,32580,9092749.65,279.09,13702,22553,10027,3844385.74,5248363.91,10273,5728
1458,2021-06-19,34097,10876287.71,318.98,13172,23770,10327,4263795.86,6612491.85,9374,6289
1459,2021-06-20,40167,17000425.59,423.24,14496,26758,13409,6015375.99,10985049.6,10839,6883
1460,2021-06-21,38636,16029211.44,414.88,14875,23163,15473,5393986.91,10635224.53,10983,7319
1461,2021-06-22,23512,9556964.49,406.47,13676,12912,10600,3797079.98,5759884.51,9196,6743
1462,2021-06-23,22794,10275796.3,450.81,13465,12619,10175,4493460.34,5782335.96,9253,6596
1463,2021-06-24,28439,11362306.96,399.53,14638,17536,10903,5587649.47,5774657.49,10515,6993
1464,2021-06-25,34551,15852464.86,458.81,16120,23122,11429,8452514.49,7399950.36,12160,7235
1465,2021-06-26,33476,13529149.02,404.14,16773,19787,13689,6554634.1,6974514.92,11934,8004
1466,2021-06-27,59672,15942354.99,267.17,18615,42142,17530,7769359.43,8172995.56,14286,8553
1467,2021-06-28,35197,14578345.56,414.19,17694,19173,16024,6155161.64,8423183.91,12618,8678
1468,2021-06-29,44272,15503215.6,350.18,19115,28216,16056,6959480.4,8543735.2,14180,9182
1469,2021-06-30,68260,18996532.92,278.3,22229,52099,16161,11669341.57,7327191.35,17545,9169
1470,2021-07-01,51529,16005211.47,310.61,21393,34493,17036,8603561.68,7401649.79,16341,9129
1471,2021-07-02,34704,15548256.26,448.02,19473,19266,15438,8000334.58,7547921.68,14251,8787
1472,2021-07-03,37197,16485155.18,443.19,20205,21088,16109,8865444.99,7619710.19,14352,9310
1473,2021-07-04,37876,21378841.46,564.44,20269,20186,17690,9799227.69,11579613.77,14711,9507
1474,2021-07-05,44855,19523698.4,435.26,21361,28395,16460,10094246.01,9429452.39,15975,9051
1475,2021-07-06,54375,22422140.53,412.36,24214,33914,20461,9935349.46,12486791.06,19057,10460
1476,2021-07-07,54871,23937719.98,436.25,25421,34075,20796,10376070.49,13561649.5,19748,10948
1477,2021-07-08,65008,26053154.27,400.77,27748,42390,22618,12726519.38,13326634.9,22028,11297
1478,2021-07-09,50390,24472709.48,485.67,26370,27865,22525,10443879.12,14028830.36,20364,11038
1479,2021-07-10,50194,22570260.5,449.66,25623,29739,20455,8554590.76,14015669.74,19604,10810
1480,2021-07-11,48016,21396039.11,445.6,23935,29001,19015,7773499.65,13622539.47,18590,9743
1481,2021-07-12,34093,17820793.02,522.71,20795,19234,14859,5054937.92,12765855.09,15396,8464
1482,2021-07-13,38499,21926953.02,569.55,23154,20632,17867,6267477.79,15659475.23,16469,10083
1483,2021-07-14,73137,26308832.69,359.72,27094,47521,25616,7026725.17,19282107.52,20887,11606
1484,2021-07-15,137570,45855179.74,333.32,36997,96718,40852,12796022.58,33059157.16,31766,13303
1485,2021-07-16,140229,40084497.92,285.85,36664,101876,38353,10010096.06,30074401.86,30576,12242
1486,2021-07-17,125245,36630730.04,292.47,34456,87610,37635,8851234.57,27779495.47,28511,12067
1487,2021-07-18,91567,25494439.57,278.42,29447,57892,33675,6262854.75,19231584.81,23520,10610
1488,2021-07-19,110527,28044097.27,253.73,31892,73360,37167,7088505.96,20955591.31,25898,11784
1489,2021-07-20,114015,25657752.08,225.04,33799,70376,43639,5760710.37,19897041.71,27284,12166
1490,2021-07-21,95666,24820783.21,259.45,31325,54788,40878,4896792.46,19923990.74,24766,12038
1491,2021-07-22,95830,23427715.93,244.47,35370,58614,37216,4471531.32,18956184.61,28991,11793
1492,2021-07-23,121929,38084040.6,312.35,40298,65124,56805,6777213.34,31306827.26,32861,16301
1493,2021-07-24,101481,33355798.42,328.69,34481,56770,44711,4645958.89,28709839.53,26452,15379
1494,2021-07-25,118393,36439006.01,307.78,34641,69930,48463,3596713.96,32842292.05,28130,13883
1495,2021-07-26,96031,36057787.19,375.48,28371,59029,37002,3511137.92,32546649.28,22344,10750
1496,2021-07-27,83216,29546406.97,355.06,27615,45901,37315,2506056.67,27040350.3,21648,10554
1497,2021-07-28,112249,34390489.32,306.38,33100,66521,45728,3671180.89,30719308.43,26810,12754
1498,2021-07-29,128519,44715746.84,347.93,36607,74069,54450,3716616.36,40999130.48,29307,14491
1499,2021-07-30,129923,68242265.64,525.25,35593,77537,52386,5071766.89,63170498.75,29262,13774
1500,2021-07-31,133156,94118218.77,706.83,36244,79944,53212,9819421.04,84298797.73,29763,13948
1501,2021-08-01,127268,101253827.5,795.6,37102,74791,52477,12590276.84,88663550.65,29273,15358
1502,2021-08-02,133642,54187298.91,405.47,39023,79290,54352,6194892.45,47992406.46,31317,15103
1503,2021-08-03,158443,77426673.0,488.67,46395,84301,74142,7939298.23,69487374.77,36710,19724
1504,2021-08-04,146909,109053098.0,742.32,45504,75214,71695,8968743.01,100084355.0,35325,20208
1505,2021-08-05,172754,110451552.3,639.36,50323,95297,77457,8123361.96,102328190.3,39820,21010
1506,2021-08-06,190506,138371953.2,726.34,53926,108868,81638,12770598.73,125601354.4,43483,21889
1507,2021-08-07,187589,93874287.56,500.43,50040,120079,67510,15506944.74,78367342.82,40764,19440
1508,2021-08-08,201405,107538215.5,533.94,52173,120674,80731,16870452.93,90667762.59,43132,20315
1509,2021-08-09,220660,112929857.1,511.78,58750,129967,90693,22613489.77,90316367.3,48409,24386
1510,2021-08-10,189489,100676354.8,531.3,59551,99606,89883,12505679.33,88170675.45,48098,26581
1511,2021-08-11,195336,96712967.48,495.11,62271,110521,84815,14391271.99,82321695.49,49383,27283
1512,2021-08-12,191502,81563729.69,425.92,60559,108514,82988,8185038.68,73378691.01,48594,26090
1513,2021-08-13,186074,81938484.17,440.35,57886,106505,79569,9820791.01,72117693.16,46504,25199
1514,2021-08-14,178767,89942555.78,503.13,59039,95669,83098,8333247.71,81609308.07,46741,25811
1515,2021-08-15,204455,90799649.35,444.11,63818,120413,84042,15948375.71,74851273.64,51292,25808
1516,2021-08-16,200024,76477799.88,382.34,64217,105914,94110,9555811.83,66921988.05,51495,27576
1517,2021-08-17,178126,66903929.03,375.6,63628,90936,87190,10541692.89,56362236.14,49510,29256
1518,2021-08-18,163052,72735310.24,446.09,58456,83201,79851,13514740.01,59220570.22,45115,27215
1519,2021-08-19,164698,59456501.27,361.0,58359,86014,78684,8424811.23,51031690.04,45318,26635
1520,2021-08-20,163932,108368874.7,661.06,59988,85440,78492,15350949.06,93017925.68,46099,27584
1521,2021-08-21,180728,135955116.4,752.26,61441,98755,81973,13922890.41,122032226.0,47626,29398
1522,2021-08-22,150247,130287373.6,867.15,59978,68845,81402,8533764.18,121753609.4,44767,30407
1523,2021-08-23,144414,273963087.5,1897.07,59785,67117,77297,28504712.79,245458374.8,44680,29511
1524,2021-08-24,166136,216792038.2,1304.91,65022,82053,84083,16375535.39,200416502.8,48352,31783
1525,2021-08-25,156750,166752534.1,1063.81,64254,74798,81952,24554633.88,142197900.2,47679,31433
1526,2021-08-26,191201,156645028.4,819.27,68175,106180,85021,16920928.7,139724099.7,51308,31903
1527,2021-08-27,218160,232850012.3,1067.34,68346,131250,86910,42712352.09,190137660.2,53914,28939
1528,2021-08-28,186299,365695352.7,1962.95,70133,87950,98349,44820421.12,320874931.6,53944,31927
1529,2021-08-29,190658,418208014.7,2193.5,71151,90635,100023,118503202.4,299704812.3,55616,32964
1530,2021-08-30,168655,252357371.6,1496.29,71235,71288,97367,29313279.38,223044092.2,52963,34582
1531,2021-08-31,183755,178481820.7,971.3,65829,92587,91168,24359925.93,154121894.8,48842,32145
1532,2021-09-01,164481,170376536.7,1035.84,61384,84351,80130,28482793.63,141893743.0,46246,27729
1533,2021-09-02,138375,160890785.4,1162.72,58356,59561,78814,27507383.58,133383401.8,43101,26840
1534,2021-09-03,140124,156451788.6,1116.52,58415,65377,74747,39195439.15,117256349.5,42767,27725
1535,2021-09-04,148570,125907944.3,847.47,64621,64252,84318,23906997.42,102000946.9,47466,31763
1536,2021-09-05,161620,111885904.0,692.28,65007,79235,82385,21230059.99,90655844.03,48416,31783
1537,2021-09-06,163993,96480629.77,588.32,61993,81500,82493,15057052.27,81423577.5,46482,30705
1538,2021-09-07,142926,70755710.62,495.05,56239,66751,76175,9149391.78,61606318.84,41556,28565
1539,2021-09-08,149269,59829313.33,400.82,57088,77707,71562,7634682.35,52194630.98,43087,26841
1540,2021-09-09,156858,74192518.62,472.99,60065,79687,77171,9338361.4,64854157.22,45590,28357
1541,2021-09-10,142206,57350727.58,403.29,57009,67923,74283,7661632.05,49689095.53,41549,27141
1542,2021-09-11,144760,48336354.33,333.91,53604,73811,70949,5447073.33,42889281.0,40730,25636
1543,2021-09-12,139675,42734042.77,305.95,52081,76402,63273,8273839.86,34460202.91,39640,23740
1544,2021-09-13,124250,69694892.71,560.92,47679,60380,63870,11708920.55,57985972.15,35301,22686
1545,2021-09-14,124146,58353303.7,470.04,50040,59171,64975,5781878.61,52571425.09,36738,24372
1546,2021-09-15,146566,75940485.91,518.13,55443,75877,70689,11134023.47,64806462.44,41904,25273
1547,2021-09-16,139105,111378315.1,800.68,55720,66780,72325,14064327.13,97313988.01,41632,26808
1548,2021-09-17,138162,55485878.43,401.6,52038,68671,69491,10174769.83,45311108.6,38648,24993
1549,2021-09-18,139933,54977926.38,392.89,54186,65781,74152,3964739.96,51013186.42,39436,26545
1550,2021-09-19,126518,53798870.63,425.23,54350,55877,70641,6958432.84,46840437.79,39302,26808
1551,2021-09-20,128176,45974777.0,358.68,50997,59123,69053,5167779.8,40806997.2,37335,24372
1552,2021-09-21,133117,57090606.46,428.88,53311,62722,70395,9790462.35,47300144.1,38641,27156
1553,2021-09-22,127697,42205676.81,330.51,52112,58508,69189,4210183.88,37995492.93,37637,25186
1554,2021-09-23,166303,89217514.78,536.48,78173,58250,108053,9708195.6,79509319.19,56380,41030
1555,2021-09-24,224768,78330262.28,348.49,84195,129134,95634,10057205.29,68273056.99,64689,40178
1556,2021-09-25,200083,78639608.39,393.03,79371,109582,90501,11697495.13,66942113.27,60075,36627
1557,2021-09-26,187669,89055595.29,474.54,71132,99924,87745,17467884.15,71587711.15,54340,34341
1558,2021-09-27,189606,123062235.7,649.04,72977,99991,89615,31290908.81,91771326.91,56017,34575
1559,2021-09-28,167299,114018622.8,681.53,73898,75490,91809,26848088.43,87170534.34,54014,36010
1560,2021-09-29,187697,82004344.29,436.9,76397,97224,90473,9683534.85,72320809.45,57585,36263
1561,2021-09-30,168201,104636276.2,622.09,69264,90845,77356,19563725.33,85072550.81,52595,31773
1562,2021-10-01,202066,107471751.4,531.86,76399,109599,92467,19836545.42,87635205.98,58249,35976
1563,2021-10-02,170989,99353276.09,581.05,72960,76007,94982,15165515.15,84187760.93,52043,38200
1564,2021-10-03,169244,116801830.2,690.14,75261,71776,97468,18282356.44,98519473.81,54393,39104
1565,2021-10-04,197897,151824171.5,767.19,88502,70939,126958,24990409.44,126833762.1,62614,51347
1566,2021-10-05,155801,123639968.7,793.58,83666,47828,107973,13005189.85,110634778.9,55961,49855
1567,2021-10-06,158550,103367477.9,651.96,76951,69048,89502,18432959.3,84934518.63,52325,43152
1568,2021-10-07,194765,127302566.0,653.62,77413,97305,97460,16420248.72,110882317.3,58171,39124
1569,2021-10-08,196484,117815372.4,599.62,78509,101293,95191,18524296.96,99291075.41,57899,38431
1570,2021-10-09,154599,78837871.52,509.95,72725,63941,90658,9036893.15,69800978.37,50435,37382
1571,2021-10-10,170950,89526853.52,523.7,72153,81793,89157,17214897.34,72311956.18,52865,36192
1572,2021-10-11,171040,76601117.56,447.85,71705,86145,84895,17821040.33,58780077.23,53472,34655
1573,2021-10-12,174899,83930271.08,479.88,73107,82990,91909,13569374.83,70360896.25,53713,35865
1574,2021-10-13,182172,112876990.9,619.62,76416,97711,84461,23688832.0,89188158.87,59823,34215
1575,2021-10-14,144401,90760209.81,628.53,65820,72080,72321,21960362.84,68799846.97,48773,30404
1576,2021-10-15,133155,101777177.8,764.35,68639,56675,76480,23777072.53,78000105.24,48700,33573
1577,2021-10-16,163200,90348271.23,553.6,74518,84737,78463,26489214.63,63859056.59,54481,34841
1578,2021-10-17,170168,96872579.08,569.28,74771,89832,80336,24964786.37,71907792.71,55400,34896
1579,2021-10-18,191160,115969180.5,606.66,74307,103999,87161,34800695.05,81168485.42,56816,35091
1580,2021-10-19,145480,73436199.22,504.79,66584,62821,82659,10031282.99,63404916.24,46679,32941
1581,2021-10-20,146954,63208375.8,430.12,64421,69090,77864,7868075.6,55340300.2,46365,31769
1582,2021-10-21,142611,75019168.75,526.04,69159,67369,75242,15880794.85,59138373.9,52665,31058
1583,2021-10-22,173300,98047430.12,565.77,71555,88204,85096,25467976.92,72579453.21,54115,33804
1584,2021-10-23,169913,95884290.74,564.31,72973,80585,89328,13895151.2,81989139.54,53238,35571
1585,2021-10-24,137260,69129250.37,503.64,63983,56404,80856,12744863.42,56384386.95,45357,32535
1586,2021-10-25,140144,70521146.32,503.2,66343,55972,84172,8947821.9,61573324.42,47246,33376
1587,2021-10-26,139655,63024479.67,451.29,63058,60695,78960,12154332.97,50870146.7,45099,31721
1588,2021-10-27,137149,61437885.19,447.96,63930,60828,76321,12544191.99,48893693.2,46150,31374
1589,2021-10-28,131289,73328490.81,558.53,60318,58204,73085,18219682.42,55108808.39,43149,29682
1590,2021-10-29,126703,75725922.49,597.66,63737,48132,78571,17242914.48,58483008.01,44756,31417
1591,2021-10-30,120636,64535479.31,534.96,62680,41776,78860,14092983.21,50442496.1,42832,33447
1592,2021-10-31,126346,61959796.94,490.4,65972,44010,82336,11045695.46,50914101.49,44396,36580
1593,2021-11-01,122662,60644480.72,494.4,66809,41253,81409,9036721.0,51607759.73,45757,36574
1594,2021-11-02,151449,70767076.0,467.27,79308,57322,94127,16801021.44,53966054.56,54823,41644
1595,2021-11-03,154330,73336905.58,475.2,75927,62067,92263,17809513.79,55527391.78,52181,40658
1596,2021-11-04,163163,81703032.94,500.74,103852,44279,118884,8505590.9,73197442.04,67003,57922
1597,2021-11-05,213426,82587814.84,386.96,118650,77771,135655,16839045.12,65748769.72,79364,68625
1598,2021-11-06,190382,73760708.45,387.44,99125,76079,114303,10874040.42,62886668.03,69191,53789
1599,2021-11-07,177780,79685803.96,448.23,93726,68588,109192,13804873.44,65880930.52,66584,48815
1600,2021-11-08,190683,101193452.9,530.69,87993,91741,98942,27246360.18,73947092.75,64681,43580
1601,2021-11-09,16032,34236129.85,2135.49,14381,9898,6134,4503593.8,29732536.05,10852,4291
1602,2021-11-10,16219,37341768.3,2302.35,15425,9783,6436,4694062.66,32647705.65,11181,4808
1603,2021-11-11,13969,35563419.63,2545.88,13211,7810,6159,4841054.23,30722365.4,8928,4581
1604,2021-11-12,11851,42035978.06,3547.04,12020,6157,5694,5963959.96,36072018.1,7736,4428
1605,2021-11-13,38087,100117319.2,2628.65,23324,21090,16997,15242543.77,84874775.43,17326,8697
1606,2021-11-14,27338,100784158.8,3686.6,22989,12305,15033,13724154.45,87060004.32,15084,9865
1607,2021-11-15,62257,170065570.4,2731.67,34067,38928,23329,79224805.6,90840764.8,26266,12912
1608,2021-11-16,32745,97856115.31,2988.43,25710,16070,16675,9825309.97,88030805.34,19086,10804
1609,2021-11-17,26051,90878128.73,3488.47,24086,7685,18366,7085651.82,83792476.92,14395,12038
1610,2021-11-18,38270,75032064.62,1960.6,21932,22172,16098,8683328.81,66348735.81,14355,9919
1611,2021-11-19,22288,59089668.97,2651.19,20219,6693,15595,5646499.5,53443169.47,12082,9737
1612,2021-11-20,29998,67638062.88,2254.75,22466,12603,17395,12033377.91,55604684.96,14905,10422
1613,2021-11-21,28980,72564258.07,2503.94,19860,11208,17772,6296680.34,66267577.73,13666,9808
1614,2021-11-22,18817,75764903.31,4026.41,18304,4356,14461,9943136.39,65821766.93,11335,9119
1615,2021-11-23,8644,25182552.65,2913.3,9618,2194,6450,2342922.55,22839630.1,5557,4642
1616,2021-11-24,14027,53589455.83,3820.45,14903,4369,9658,5045646.96,48543808.87,9054,7111
1617,2021-11-25,12007,45902724.68,3823.0,12980,4191,7816,5285822.03,40616902.65,7786,6046
1618,2021-11-26,10740,36046521.06,3356.29,11427,4163,6577,3465082.11,32581438.94,6695,5080
1619,2021-11-27,12635,34803793.02,2754.55,13281,4745,7890,3678539.33,31125253.69,8110,6059
1620,2021-11-28,11598,37594297.62,3241.45,11913,4309,7289,3074800.01,34519497.61,7308,5515
1621,2021-11-29,12906,58155515.73,4506.08,13259,5428,7478,13418793.84,44736721.9,8193,6050
1622,2021-11-30,11208,39220530.16,3499.33,12215,4712,6496,5247853.32,33972676.83,7011,5405
1623,2021-12-01,9235,37252038.17,4033.79,10028,3730,5505,3944747.2,33307290.97,5911,4545
1624,2021-12-02,11351,42569523.1,3750.29,12059,5164,6187,7327450.7,35242072.4,7313,5170
1625,2021-12-03,13571,49439894.8,3643.05,11966,6900,6671,5654020.88,43785873.91,7725,5118
1626,2021-12-04,8766,36671979.21,4183.43,9294,3443,5323,4104381.35,32567597.85,5494,4181
1627,2021-12-05,9482,38116046.53,4019.83,10013,3964,5518,6044786.48,32071260.05,5977,4466
1628,2021-12-06,10405,42815732.33,4114.92,10063,4312,6093,6082532.17,36733200.17,6331,4511
1629,2021-12-07,11034,36860788.48,3340.66,10721,5090,5944,4179658.1,32681130.38,6766,4630
1630,2021-12-08,11437,30485677.36,2665.53,11743,4711,6726,4378702.53,26106974.83,6948,5004
1631,2021-12-09,12967,63982578.8,4934.26,12357,5685,7282,13282082.04,50700496.76,7595,5631
1632,2021-12-10,13072,40917200.37,3130.14,12395,5451,7621,5831308.9,35085891.47,7839,5539
1633,2021-12-11,12469,28641943.88,2297.05,12139,5698,6771,3137571.98,25504371.9,7333,5127
1634,2021-12-12,12792,21597469.86,1688.36,12278,6290,6502,2809756.81,18787713.05,7916,5007
1635,2021-12-13,12017,33785082.06,2811.44,11743,5875,6142,5507328.15,28277753.91,7548,4822
1636,2021-12-14,13263,33071245.71,2493.5,12427,6365,6898,3348589.5,29722656.21,8160,5258
1637,2021-12-15,13399,42603645.35,3179.61,12796,6546,6853,9553774.78,33049870.56,8014,5465
1638,2021-12-16,11559,38522599.35,3332.69,11766,5067,6492,8128840.55,30393758.8,7274,4908
1639,2021-12-17,12104,35983334.49,2972.85,12116,5087,7017,5478170.88,30505163.61,7265,5280
1640,2021-12-18,11719,25134770.58,2144.79,12166,5304,6415,4457230.2,20677540.37,7316,4984
1641,2021-12-19,13261,24724976.63,1864.49,12427,6991,6270,5047960.76,19677015.87,8343,4769
1642,2021-12-20,12440,30714483.09,2469.01,12250,6573,5867,8005510.35,22708972.74,8561,4651
1643,2021-12-21,11336,31139177.99,2746.93,11785,5464,5872,5089861.47,26049316.52,7530,4550
1644,2021-12-22,10715,33839977.91,3158.19,10441,5088,5627,4588635.14,29251342.77,6653,4025
1645,2021-12-23,10301,33606425.09,3262.44,10335,4417,5884,3398742.7,30207682.39,6313,4333
1646,2021-12-24,11222,50367481.21,4488.28,11042,4905,6317,4749683.47,45617797.74,6725,4650
1647,2021-12-25,10352,33896200.35,3274.36,10154,4466,5886,4287173.33,29609027.01,6039,4497
1648,2021-12-26,14685,57143400.01,3891.28,12818,7137,7548,6228926.33,50914473.68,8279,5546
1649,2021-12-27,14201,75664793.28,5328.13,14369,4464,9737,5592271.42,70072521.85,8163,7116
1650,2021-12-28,10039,40331376.19,4017.47,10758,3454,6585,3770433.5,36560942.7,6365,4878
1651,2021-12-29,11193,46281704.91,4134.88,11427,3975,7218,7824519.59,38457185.33,7108,5492
1652,2021-12-30,12755,47776826.26,3745.73,13370,3327,9428,4259632.47,43517193.79,7826,6837
1653,2021-12-31,16418,65460081.23,3987.09,14446,3896,12522,4906778.88,60553302.34,8380,7321
1654,2022-01-01,15671,87034043.22,5553.83,15208,4352,11319,5856996.41,81177046.81,8617,7773
1655,2022-01-02,16657,114763132.6,6889.78,18114,4245,12412,9439559.05,105323573.6,10407,9434
1656,2022-01-03,14777,91536805.76,6194.55,16828,4382,10395,10409959.69,81126846.06,9623,8335
1657,2022-01-04,14129,77045175.85,5452.98,15634,4093,10036,8757201.45,68287974.39,8772,7947
1658,2022-01-05,18111,74496137.4,4113.31,19239,5083,13028,6708760.65,67787376.75,11229,9669
1659,2022-01-06,15264,57556267.46,3770.72,16708,3877,11387,5898723.37,51657544.09,9437,8422
1660,2022-01-07,13189,51714019.57,3921.0,14714,3684,9505,4708989.74,47005029.83,8348,7456
1661,2022-01-08,36041,77815319.02,2159.08,27294,13149,22892,5178793.19,72636525.83,16934,14566
1662,2022-01-09,36816,102199973.1,2775.97,33560,6705,30111,5357420.81,96842552.33,20322,18132
1663,2022-01-10,26127,75911572.07,2905.48,24372,8798,17329,12744496.66,63167075.41,15284,11897
1664,2022-01-11,48084,74648478.5,1552.46,31138,21305,26779,11181105.43,63467373.08,21908,14904
