,Date,ADA_close,AVAX_close,FLOW_close,MANA_close,MATIC_close,SOL_close,TFUEL_close,Number of sales,Sales USD,Average USD,Active market wallets,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers
842,2020-01-22,0.045475478,2.0066522313902766,0.782064240843888,0.034572926,0.017134711,0.7821236097322929,0.002735423,8182,91832.97,11.22,1607,5266,2916,26537.02,65295.95,906,981
843,2020-01-23,0.043180421,1.9572116104291004,0.7627954601882266,0.032854844,0.016007654,0.7628533663245598,0.002527238,9526,172346.59,18.09,1752,5080,4446,119006.25,53340.34,958,1084
844,2020-01-24,0.044964901,2.087169826021761,0.8134448311300384,0.032842301,0.016229635,0.8135065822150269,0.002585068,16754,78961.82,4.71,1786,3752,13002,27777.85,51183.97,885,1151
845,2020-01-25,0.043401847,2.056434019550441,0.8014659865755619,0.032818373,0.016053322,0.8015268283098239,0.002510277,10853,56811.12,5.23,1564,3795,7058,20968.59,35842.53,797,1007
846,2020-01-26,0.044379911,2.2469840500995764,0.8757301578420207,0.033778882,0.016372845,0.8757966371966548,0.002484106,12233,72636.57,5.94,1542,4039,8194,22038.32,50598.25,774,988
847,2020-01-27,0.047597255,2.340262495912431,0.912084108850854,0.033867304,0.016622773,0.9121533479450948,0.002624101,9590,65631.16,6.84,1523,3315,6275,14677.57,50953.58,732,1004
848,2020-01-28,0.052566294,2.495822243752069,0.9727113138029472,0.03411865,0.017145201,0.9727851552937392,0.002656074,7837,86641.63,11.06,1580,3171,4666,19990.5,66651.13,836,970
849,2020-01-29,0.053418638,2.391074511803717,0.9318873712259362,0.034680504,0.01697588,0.9319581136463908,0.002632153,6062,77308.48,12.75,1553,2638,3424,20652.79,56655.68,782,997
850,2020-01-30,0.055904053,2.2685509328652422,0.8841355444524419,0.034959645,0.018600918,0.8842026618856808,0.002428199,4979,51664.6,10.38,1362,2625,2354,16555.9,35108.7,725,814
851,2020-01-31,0.053697343,2.172908128156308,0.8468601181046238,0.034360815,0.017957152,0.8469244058462445,0.002485353,5759,81580.05,14.17,1387,2270,3489,37936.47,43643.58,756,816
852,2020-02-01,0.056045884,2.276712900282043,0.8873165554675845,0.03467332,0.017956076,0.8873839143810983,0.002715552,7555,70567.33,9.34,1477,3054,4501,24423.51,46143.81,795,869
853,2020-02-02,0.055652225,2.227071919076361,0.8679696872489345,0.035522741,0.019204774,0.868035577482511,0.002689974,7074,77399.0,10.94,1259,4915,2159,22197.4,55201.59,734,708
854,2020-02-03,0.057018984,1.8586532229463135,0.7243837268147161,0.037689895,0.022055498,0.7244387169988895,0.002570116,4482,91345.22,20.38,1474,2693,1789,24106.57,67238.65,674,976
855,2020-02-04,0.055879202,1.9376732217144608,0.7551806503580047,0.041131809,0.021137006,0.7552379784308344,0.002921564,2786,85001.3,30.51,1121,1479,1307,12642.25,72359.05,600,637
856,2020-02-05,0.059121315,2.0159841533835454,0.7857012250582497,0.042683517,0.020979868,0.7857608700412497,0.003093755,3218,133867.1,41.6,1313,1665,1553,24084.31,109782.79,602,837
857,2020-02-06,0.059920724,2.0863038730708685,0.8131073382518245,0.045709362,0.02455888,0.8131690637166964,0.003066018,2795,114566.09,40.99,1080,1350,1445,17051.59,97514.5,614,610
858,2020-02-07,0.06002031,2.020903191314845,0.7876183503105704,0.04844302,0.023168404,0.7876781408284116,0.003183607,3217,225548.01,70.11,1133,1192,2025,16133.28,209414.73,627,628
859,2020-02-08,0.059864491,2.031788162956349,0.7918606135937912,0.05479433,0.021249919,0.7919207261548129,0.003287919,9251,88763.86,9.6,1385,2968,6283,16199.34,72564.52,704,841
860,2020-02-09,0.061774578,2.055471912338616,0.8010910189381926,0.064500629,0.021720449,0.8011518322075145,0.003251741,14367,192555.19,13.4,1388,2603,11764,23513.43,169041.76,631,905
861,2020-02-10,0.060372061,2.092848499797978,0.8156580136767324,0.059238445,0.021583678,0.8157199327711769,0.003447616,5724,147030.31,25.69,1346,1971,3753,23002.04,124028.28,686,778
862,2020-02-11,0.063156824,2.155906645772032,0.8402340315281435,0.059653358,0.022599379,0.8402978162632668,0.003565573,11475,477570.7,41.62,1922,8665,2810,198232.3,279338.4,1252,860
863,2020-02-12,0.068280484,2.2789101613853813,0.8881729068122953,0.061274944,0.02295778,0.8882403307340588,0.003887149,5116,219456.12,42.9,1498,2555,2561,32883.6,186572.52,977,650
864,2020-02-13,0.068708618,2.259305247767212,0.8805321698446441,0.060019664,0.022469626,0.8805990137346958,0.003933806,5783,159618.56,27.6,1766,3149,2634,30377.29,129241.27,1156,742
865,2020-02-14,0.070511057,2.3524502755539847,0.916834123070478,0.06108446,0.023298116,0.9169037227528256,0.004238951,4536,115210.85,25.4,1560,2761,1775,22522.21,92688.63,988,695
866,2020-02-15,0.063294849,2.2058631906806205,0.8597038862234189,0.053251542,0.020844715,0.8597691489747592,0.003908745,4939,112617.96,22.8,1426,3488,1451,25021.47,87596.49,912,656
867,2020-02-16,0.062881437,2.174341703005472,0.8474188335654128,0.055860339,0.020240319,0.847483163720833,0.00361896,4170,140779.12,33.76,1418,2800,1370,22737.82,118041.3,873,689
868,2020-02-17,0.060113371,2.106620259485718,0.8210253616490388,0.053707469,0.019981539,0.8210876881952834,0.004097661,5573,177273.37,31.81,1579,2879,2694,23871.84,153401.54,939,785
869,2020-02-18,0.062607053,2.131078324377963,0.830557545479025,0.061455886,0.021545556,0.8306205956424977,0.004359769,4762,198200.65,41.62,1775,3052,1710,28565.72,169634.93,1185,736
870,2020-02-19,0.057675151,2.0107301834287186,0.7836535648011003,0.057072591,0.020292491,0.7837130543399474,0.004273907,4786,120477.99,25.17,1804,2986,1800,30734.93,89743.06,1182,780
871,2020-02-20,0.058095624,1.9806955887172988,0.7719480075826646,0.053503632,0.020565166,0.7720066085168629,0.003709144,5510,113425.84,20.59,2079,3614,1896,32930.24,80495.6,1365,917
872,2020-02-21,0.058732729,2.05079646356515,0.799268829104585,0.054517153,0.020873454,0.7993295040459035,0.003462629,6204,186592.16,30.08,1969,3846,2358,34740.58,151851.59,1166,1010
873,2020-02-22,0.058172388,2.0717635911857823,0.8074404696553475,0.051640457,0.020739942,0.8075017649308927,0.003380219,6585,120104.75,18.24,1933,3900,2685,29887.87,90216.88,1094,1052
874,2020-02-23,0.061368504,2.147853867569585,0.8370955754603387,0.05765771,0.022250282,0.8371591219456633,0.003427197,6954,110973.31,15.96,1991,3664,3290,22816.42,88156.89,1072,1125
875,2020-02-24,0.05910996,2.091307920500663,0.81505759475024,0.051103368,0.020749214,0.8151194682650474,0.00323957,6888,147116.78,21.36,1907,2759,4129,31341.15,115775.63,973,1136
876,2020-02-25,0.056551807,2.017702214250056,0.7863708149085846,0.044321359,0.019285658,0.786430510722198,0.003026327,5421,119855.21,22.11,1764,3258,2163,23400.91,96454.3,925,1011
877,2020-02-26,0.049909023,1.870833760947076,0.7291309187075715,0.038997394,0.017828394,0.7291862692656005,0.002637705,5394,101766.41,18.87,1755,3107,2287,20225.76,81540.65,887,1039
878,2020-02-27,0.049613973,1.853626542320556,0.7224246493492481,0.040021393,0.019289149,0.7224794908138595,0.00282023,6527,99735.81,15.28,1794,3272,3255,27928.87,71806.95,925,1082
879,2020-02-28,0.048986316,1.8842812424150264,0.7343718838439213,0.039748418,0.01991916,0.7344276322596429,0.002940498,7292,118585.62,16.26,2750,4948,2344,31247.91,87337.71,1965,1272
880,2020-02-29,0.047358008,1.8401840686313211,0.7171856359236124,0.03626876,0.020335476,0.7172400796786916,0.002872321,9631,72785.57,7.56,2211,3487,6144,28546.21,44239.36,1284,1236
881,2020-03-01,0.046013963,1.8253019567530056,0.7113855439364698,0.036549773,0.019428609,0.7114395473888271,0.002814191,8236,124750.75,15.15,1754,3164,5072,21305.58,103445.17,869,1091
882,2020-03-02,0.049129955,1.9229025329125724,0.7494239839342534,0.040059352,0.02130634,0.7494808750009285,0.002964234,11834,146547.11,12.38,1672,2539,9295,23178.65,123368.46,912,941
883,2020-03-03,0.048847689,1.8526276132064088,0.7220353308978037,0.040370333,0.023519827,0.7220901428080608,0.002886755,5190,128882.82,24.83,1715,3276,1914,33863.01,95019.81,931,942
884,2020-03-04,0.048964465,1.8517945053923888,0.721710638945745,0.047154634,0.02503764,0.7217654262076431,0.002942179,5060,89649.26,17.72,1666,2120,2940,30787.4,58861.86,801,1029
885,2020-03-05,0.050794454,1.9039983891914751,0.742056362092874,0.047737139,0.026274006,0.7421126938608418,0.002996695,4680,69542.56,14.86,1646,1888,2792,16294.44,53248.12,859,932
886,2020-03-06,0.051446262,1.9091812683268845,0.7440763157116489,0.049105079,0.024869772,0.7441328008204738,0.00298313,5149,77387.19,15.03,1643,2165,2984,17780.23,59606.96,809,988
887,2020-03-07,0.048912063,1.8682314343702509,0.7281166988408224,0.043985666,0.026811135,0.7281719724063194,0.002915531,7348,70311.93,9.57,1583,3446,3902,20718.6,49593.33,814,948
888,2020-03-08,0.043012514,1.7002224959305028,0.66263759845638,0.036509054,0.021291177,0.6626879013031042,0.002554831,4342,85961.75,19.8,1510,2152,2190,19752.24,66209.51,742,941
889,2020-03-09,0.041404698,1.6942125232251195,0.6602952968518456,0.034819599,0.020439855,0.6603454218872912,0.002557494,3560,65365.15,18.36,1451,1818,1742,25463.32,39901.83,743,860
890,2020-03-10,0.041491937,1.7166384855199108,0.6690354975218533,0.036699714,0.020566213,0.669086286052663,0.002575862,6030,81186.45,13.46,1489,2297,3733,23641.81,57544.65,778,860
891,2020-03-11,0.039723941,1.7110273676604877,0.6668486439353825,0.035071167,0.01901814,0.6668992664554481,0.002416053,8608,72219.46,8.39,1431,2062,6546,12912.6,59306.86,728,841
892,2020-03-12,0.023344041,1.2842668957373014,0.500524804021403,0.018696274,0.008981266,0.5005628003900923,0.001150535,3490,41254.52,11.82,744,721,2769,8237.1,33017.43,382,412
893,2020-03-13,0.028403433,1.364384506317821,0.531749506197858,0.023055064,0.010651745,0.5317898729291878,0.001416432,2476,49139.23,19.85,1113,1336,1140,7460.28,41678.95,566,645
894,2020-03-14,0.026139726,1.3020169919437332,0.5074426522152434,0.023003074,0.009971871,0.5074811737389467,0.001567989,5199,39556.65,7.61,1400,2504,2695,8892.01,30664.64,679,873
895,2020-03-15,0.027176348,1.3587541183295155,0.5295551423520213,0.025068253,0.009933947,0.5295953425024802,0.001699781,5996,42489.91,7.09,1373,1859,4137,13759.68,28730.23,618,857
896,2020-03-16,0.024164935,1.2965026665915491,0.505293522135372,0.022304464,0.008110826,0.505331880512038,0.001486452,6273,36683.76,5.85,965,1038,5235,7943.86,28739.89,497,552
897,2020-03-17,0.026011696,1.3532482374669317,0.527409303392178,0.0229037,0.009256928,0.5274493406454386,0.001564772,7449,56568.76,7.59,1262,1990,5459,9045.81,47522.96,642,738
898,2020-03-18,0.025907177,1.3505286945010455,0.5263494001006225,0.021958409,0.009124337,0.5263893568933826,0.001481868,9700,44782.34,4.62,1523,3413,6287,12357.28,32425.06,675,990
899,2020-03-19,0.030393274,1.4992723154537804,0.5843201162920255,0.024883522,0.01117257,0.5843644738191507,0.001666048,6481,94167.78,14.53,1295,2440,4041,11815.2,82352.58,629,779
900,2020-03-20,0.029361594,1.502600990875824,0.5856174203172241,0.024667535,0.010785955,0.5856618763266654,0.001724094,5761,48494.81,8.42,1376,2512,3249,16349.16,32145.66,692,796
901,2020-03-21,0.029322786,1.5231145708515796,0.5936122971074164,0.024554623,0.011126214,0.5936573600324067,0.001749147,6339,57602.37,9.09,1450,3496,2843,19403.54,38198.83,719,880
902,2020-03-22,0.027163695,1.4891360803741074,0.580369662462212,0.023327851,0.0100773,0.5804137200983047,0.001610339,5728,66606.93,11.63,1451,4118,1610,40612.94,25993.98,724,850
903,2020-03-23,0.029121778,1.4862400623043563,0.5792409805023983,0.025319826,0.0111084,0.5792849524567915,0.001651358,5150,57244.78,11.12,1451,3127,2023,19668.03,37576.75,717,862
904,2020-03-24,0.03013813,1.5617978694326375,0.6086885639686513,0.026564571,0.01125482,0.6087347713791686,0.001643605,4055,66425.23,16.38,1567,2467,1588,12936.29,53488.94,796,903
905,2020-03-25,0.02944218,1.6219933579804444,0.6321489016978009,0.025693904,0.011466565,0.6321968900543068,0.001654152,3537,46549.73,13.16,1343,1844,1693,10303.6,36246.13,711,766
906,2020-03-26,0.030805635,1.602573584887154,0.6245803206233204,0.025703227,0.01184605,0.624627734425689,0.001728075,5868,70069.12,11.94,1520,2547,3321,15228.01,54841.11,776,882
907,2020-03-27,0.028870403,1.560795724539021,0.6082979922127777,0.024205884,0.010768486,0.6083441699737985,0.00168011,5215,51108.37,9.8,1524,2307,2908,16276.68,34831.69,806,874
908,2020-03-28,0.029796468,1.5869424173238538,0.6184882948090483,0.024235209,0.010646312,0.6185352461471054,0.001712446,8778,73980.14,8.43,1673,3441,5337,24607.02,49373.12,790,1065
909,2020-03-29,0.028254034,1.543221563381887,0.6014487122085892,0.022591228,0.010079513,0.6014943700198168,0.001601791,5860,49881.81,8.51,1523,3291,2569,22413.13,27468.69,789,894
910,2020-03-30,0.029721713,1.612740799460648,0.628542848271376,0.024809796,0.010767833,0.6285905628813374,0.001681989,5270,68189.48,12.94,1538,2556,2714,20187.3,48002.18,819,882
911,2020-03-31,0.030477338,1.702101517606034,0.6633699204986432,0.026224267,0.011044419,0.6634202789381732,0.001714988,17127,514223.47,30.02,2078,14480,2647,451763.88,62459.58,1391,870
912,2020-04-01,0.030746151,1.6760482788092963,0.6532160402684956,0.026127812,0.011228583,0.6532656278959226,0.001709426,6930,52250.4,7.54,1509,2505,4425,23181.55,29068.85,886,782
913,2020-04-02,0.031929271,1.619883806648438,0.6313267339922172,0.026082865,0.011529315,0.6313746599354579,0.001719561,4050,52941.36,13.07,1477,2339,1711,25631.63,27309.73,782,841
914,2020-04-03,0.032249226,1.6269648303006512,0.6340864625093647,0.02564257,0.011557466,0.6341345979520377,0.001704488,7388,59566.62,8.06,1559,2727,4661,26186.21,33380.4,856,871
915,2020-04-04,0.032406724,1.668652820659182,0.6503337653663543,0.026302429,0.011720895,0.6503831341914783,0.001710937,10931,77011.24,7.05,1497,2402,8529,17394.93,59616.32,810,847
916,2020-04-05,0.031880117,1.658266810342086,0.6462859651810632,0.025896515,0.011326157,0.6463350267252952,0.001716208,6037,54859.99,9.09,1476,2407,3630,12972.66,41887.34,793,843
917,2020-04-06,0.035697567,1.7863469125328064,0.6962033680673593,0.027772941,0.013423104,0.6962562189943128,0.001810012,7097,45053.67,6.35,1396,1774,5323,8891.79,36161.87,745,772
918,2020-04-07,0.03525797,1.7453331803016756,0.6802188477505074,0.027604879,0.012920695,0.6802704852436363,0.001787797,4305,76325.39,17.73,1364,1528,2777,8798.77,67526.63,761,734
919,2020-04-08,0.036378263,1.778386778236605,0.6931010186477684,0.028342677,0.013784277,0.6931536340658893,0.001827058,3807,69100.58,18.15,1386,1706,2101,9216.65,59883.92,681,861
920,2020-04-09,0.036125618,1.7687087794573708,0.6893291559155172,0.029202603,0.013529792,0.689381485,0.00182654,4286,53327.76,12.44,1454,2388,1898,20353.43,32974.33,761,858
921,2020-04-10,0.033184006,1.733269883237908,0.6755173488496673,0.026622106,0.012012974,0.946813204,0.00163195,4639,151840.4,32.73,1586,2870,1769,27787.82,124052.58,916,828
922,2020-04-11,0.033408438,1.7325710771756262,0.675244999100146,0.026471392,0.012233686,0.777010064,0.001662305,7806,51269.08,6.57,1683,3535,4271,15314.52,35954.57,849,1018
923,2020-04-12,0.033777474,1.7387130441268694,0.6776387435895359,0.026768013,0.012350869,0.896544504,0.001727848,7194,46967.51,6.53,1665,3888,3306,16062.35,30905.16,874,980
924,2020-04-13,0.033132741,1.693593154280116,0.6600539065918898,0.026327338,0.011969286,0.776556801,0.001680753,5585,59528.56,10.66,1523,2971,2614,13761.79,45766.77,836,837
925,2020-04-14,0.033024314,1.7735407458636443,0.6912123462761545,0.027193379,0.012086018,0.667401038,0.001715164,9045,48653.69,5.38,1504,2938,6107,12312.48,36341.21,833,842
926,2020-04-15,0.031892979,1.7522431293956973,0.6829119023854613,0.026248811,0.011654752,0.640061485,0.001606924,5326,53862.3,10.11,1530,2749,2577,13140.42,40721.87,827,870
927,2020-04-16,0.03425878,1.733518946585219,0.6756144177560727,0.027611801,0.012600271,0.695207797,0.001674342,3579,88590.01,24.75,1525,1910,1669,21649.4,66940.61,807,873
928,2020-04-17,0.034335544,1.815132410125699,0.7074221074035231,0.02843812,0.012729915,0.669178101,0.001677868,4357,63340.93,14.54,1674,2450,1907,19476.4,43864.53,951,883
929,2020-04-18,0.036532789,1.9163526529273989,0.7468712611265377,0.029977538,0.013359593,0.679662929,0.001703353,5092,124366.4,24.42,1515,2959,2133,38733.91,85632.49,865,828
930,2020-04-19,0.035559889,1.8725760751732508,0.7298099609607779,0.028972657,0.012902207,0.603444982,0.001679193,5385,59213.66,11.0,1606,2447,2938,17338.68,41874.97,810,950
931,2020-04-20,0.034069663,1.8053325553977115,0.703602753043892,0.027176986,0.012084605,0.539100427,0.001647176,3386,57282.7,16.92,1313,2211,1175,25346.49,31936.21,768,667
932,2020-04-21,0.034565645,1.8321621962788923,0.7140592249724221,0.026900051,0.011993365,0.573963707,0.001633171,4264,119420.79,28.01,1353,2845,1419,39464.23,79956.56,796,715
933,2020-04-22,0.036542494,1.8877855092152804,0.7357376221178406,0.028174708,0.01276279,0.682634747,0.001722874,3895,97547.45,25.04,1461,2058,1837,42782.61,54764.84,808,804
934,2020-04-23,0.04074868,1.9775028106627608,0.7707036676286132,0.028650207,0.014314162,0.618788031,0.001711304,4042,128382.24,31.76,1394,2401,1641,59201.32,69180.92,823,733
935,2020-04-24,0.041627848,2.0271616873129714,0.7900575103429036,0.029115069,0.014681247,0.623450246,0.001719171,3502,75645.3,21.6,1463,1895,1607,39829.99,35815.31,840,762
936,2020-04-25,0.042174952,2.024396534284075,0.7889798311763135,0.029108803,0.015067145,0.654777605,0.001819719,4879,110256.14,22.6,1544,2365,2514,52220.34,58035.79,813,907
937,2020-04-26,0.045863053,2.1455600839862905,0.8362016058483315,0.030682019,0.015626422,0.64195028,0.001852101,4630,103415.07,22.34,1389,2586,2044,18262.28,85152.79,761,772
938,2020-04-27,0.046515096,2.176967841079132,0.8484423336252638,0.031849298,0.015416528,0.567725424,0.001829404,4686,81654.22,17.43,1308,2370,2316,20733.21,60921.02,713,731
939,2020-04-28,0.046896489,2.1600071573626303,0.8418321477507791,0.03272376,0.015625228,0.657276554,0.001894828,4329,56018.69,12.94,1437,2134,2195,18250.02,37768.67,791,809
940,2020-04-29,0.051406169,2.2784679548864197,0.8880005631024601,0.033498682,0.016457896,0.739942783,0.00192545,2867,68172.5,23.78,1126,1663,1204,19167.18,49005.32,669,572
941,2020-04-30,0.047536986,2.176129921869874,0.8481157665001658,0.031422625,0.015402215,0.684341857,0.001937649,2359,98921.13,41.93,1066,1340,1019,22839.28,76081.85,647,524
942,2020-05-01,0.050911006,2.2773349449519475,0.8875589885533628,0.033484243,0.015905131,0.722026932,0.002027986,4145,107203.09,25.86,1435,2080,2065,29650.8,77552.29,822,779
943,2020-05-02,0.05092062,2.260616156585772,0.8810430779601437,0.036632354,0.016931505,0.708921727,0.002096697,3936,143135.95,36.37,1489,2073,1863,79005.92,64130.03,818,813
944,2020-05-03,0.048917011,2.264115022840352,0.8824067114479984,0.034477803,0.017111436,0.680586265,0.002063807,5072,77299.97,15.24,1419,1865,3207,28279.77,49020.2,795,787
945,2020-05-04,0.049453386,2.2133255910491574,0.862612250905549,0.034711146,0.016967198,0.664034359,0.002029274,3227,60888.57,18.87,1230,1985,1242,26826.82,34061.75,681,678
946,2020-05-05,0.049278225,2.25354539397034,0.8782873485365185,0.034850209,0.016905913,0.647651297,0.002073681,2892,81741.53,28.26,1375,1919,973,50275.34,31466.19,757,765
947,2020-05-06,0.04957982,2.269719193634204,0.8845908575142136,0.034611603,0.017337448,0.618070632,0.002037527,2339,60295.68,25.78,1196,1547,792,26586.88,33708.8,707,599
948,2020-05-07,0.051182627,2.272964627009063,0.8858557191323927,0.035975903,0.017354348,0.599580682,0.002093643,1986,67712.0,34.09,1106,1334,652,39911.94,27800.07,616,571
949,2020-05-08,0.052013284,2.265774242306951,0.8830533686974412,0.038860532,0.017935329,0.607790285,0.002243325,2601,87002.44,33.45,1201,1872,729,61994.88,25007.56,683,628
950,2020-05-09,0.05161215,2.2675149854652927,0.8837317986492469,0.037530398,0.017234541,0.602428196,0.002104864,3307,72491.59,21.92,1224,2294,1013,31648.65,40842.94,674,681
951,2020-05-10,0.047667462,2.165506704858016,0.8439755183706018,0.034059327,0.01543039,0.53700151,0.001868684,2550,51573.65,20.22,1120,1718,832,27996.82,23576.83,653,554
952,2020-05-11,0.047977532,2.2024531634023776,0.858374876466323,0.034027829,0.015075172,0.521743591,0.001851213,2608,46221.67,17.72,1093,1893,715,22702.53,23519.14,626,530
953,2020-05-12,0.050358409,2.245797034708364,0.8752675354322793,0.035568559,0.017177583,0.53786295,0.002087538,2454,39316.3,16.02,1057,1693,761,19632.17,19684.13,616,531
954,2020-05-13,0.051551983,2.2998144217447813,0.8963200457398265,0.035672075,0.020344319,0.553578184,0.002089232,2351,62989.38,26.79,1050,1715,636,33716.38,29273.0,615,509
955,2020-05-14,0.051053464,2.3136474039821167,0.9017112543323356,0.037072176,0.020138463,0.574358604,0.00212292,2060,86349.22,41.92,1000,1423,637,46158.72,40190.5,554,511
956,2020-05-15,0.050190964,2.364637466045101,0.9215839076770768,0.035841012,0.019171002,0.554984346,0.002354436,2697,70034.72,25.97,1221,1716,981,35391.98,34642.73,723,587
957,2020-05-16,0.050999336,2.3559836071091373,0.9182111889203068,0.036067211,0.02004788,0.599306014,0.002660838,3432,92795.66,27.04,1371,2541,891,57981.68,34813.99,801,697
958,2020-05-17,0.051228276,2.307360113256373,0.8992608719633953,0.035925607,0.020262778,0.611899023,0.002513067,3546,66244.84,18.68,1350,2542,1004,33905.24,32339.6,779,686
959,2020-05-18,0.054193817,2.380421174475757,0.927735384130458,0.037423558,0.020683512,0.651734347,0.002513086,2424,82745.17,34.14,1213,1744,680,33042.05,49703.12,710,616
960,2020-05-19,0.056629821,2.3791435526568963,0.9272374491508824,0.037170659,0.022251153,0.624794882,0.002855977,2303,61117.27,26.54,1144,1566,737,36222.27,24895.0,704,567
961,2020-05-20,0.056856072,2.3013143987578024,0.8969046405019986,0.037051826,0.020854137,0.579693114,0.003909725,2531,110902.36,43.82,1239,1652,879,57467.7,53434.65,707,645
962,2020-05-21,0.052208275,2.206487002801837,0.8599470081482733,0.035858527,0.019302876,0.603785655,0.007262288,2325,112275.17,48.29,1057,1594,731,54898.44,57376.72,625,517
963,2020-05-22,0.055594245,2.289368170795486,0.8922487676227083,0.039223749,0.020371109,0.637402333,0.006613496,2544,124039.14,48.76,1251,1656,888,83259.45,40779.69,734,637
964,2020-05-23,0.054948607,2.275109601011104,0.886691692321117,0.039487491,0.020109036,0.604944079,0.008914472,4820,96810.47,20.09,1743,3108,1712,42783.25,54027.21,842,1045
965,2020-05-24,0.052642327,2.2611370392160306,0.8812460845760532,0.03635893,0.01951826,0.550902867,0.018218981,4336,264633.84,61.03,1469,3270,1066,143948.87,120684.97,748,840
966,2020-05-25,0.053920246,2.2569164145800547,0.8796011559979036,0.039606823,0.021246819,0.601747949,0.015963023,3391,106899.02,31.52,1298,2775,616,81569.02,25330.0,848,548
967,2020-05-26,0.053447778,2.2481778898166844,0.8761954399359699,0.041532949,0.025685099,0.574694133,0.013772081,2984,106825.47,35.8,1186,2239,745,59132.36,47693.11,734,566
968,2020-05-27,0.054939545,2.310282397616448,0.9003997908372493,0.040722539,0.024320777,0.590767439,0.01077837,2827,101876.76,36.04,1056,2179,648,55514.99,46361.77,626,531
969,2020-05-28,0.064985289,2.533894102371088,0.987549280612856,0.039473491,0.025210876,0.572280764,0.008761286,2671,87074.76,32.6,1049,1938,733,36963.99,50110.77,623,501
970,2020-05-29,0.064520233,2.541441217662903,0.990490661734569,0.040070458,0.025892164,0.575468846,0.010300507,2675,86550.69,32.36,1264,1955,720,54248.97,32301.72,716,658
971,2020-05-30,0.076907231,2.8694695027243395,1.118335032432603,0.040359515,0.023971179,0.584893997,0.009784519,2323,69780.9,30.04,1086,1707,616,45175.02,24605.88,636,534
972,2020-05-31,0.074061254,2.8182431667881183,1.098370294697545,0.039808109,0.020506162,0.572402463,0.008446156,1864,83632.65,44.87,1157,1055,809,46280.93,37351.72,640,604
973,2020-06-01,0.081334219,2.98573082983065,1.163646235390728,0.040951876,0.021777261,0.575360035,0.008902302,1749,100866.51,57.67,998,1150,599,33311.23,67555.28,556,507
974,2020-06-02,0.078629112,2.9242371728424863,1.1396799549277483,0.040292129,0.021000325,0.568060996,0.008448596,1418,84138.44,59.34,958,868,550,31293.43,52845.01,518,520
975,2020-06-03,0.085300912,3.089575664186113,1.2041182864394029,0.041539822,0.021621295,0.58699586,0.008684451,1579,97012.64,61.44,1013,991,588,54998.86,42013.78,601,483
976,2020-06-04,0.089070436,3.1832965128814084,1.240644657695746,0.042167225,0.021763139,0.587136488,0.008578177,3303,146148.29,44.25,1131,2450,853,82418.24,63730.04,676,517
977,2020-06-05,0.085249372,3.098704918428997,1.207676283773094,0.041094911,0.020660495,0.659688793,0.008389617,2267,94778.42,41.81,1174,1466,801,67749.93,27028.49,724,550
978,2020-06-06,0.086137054,3.1023199946073072,1.20908520843017,0.041410924,0.020657852,0.623901721,0.008271638,2986,94497.66,31.65,1142,2138,848,53032.3,41465.37,623,613
979,2020-06-07,0.086440417,3.094847578681338,1.2061729403266113,0.041111201,0.020307048,0.617022232,0.008001952,2210,70843.01,32.06,965,1543,667,44097.54,26745.47,567,483
980,2020-06-08,0.086453,3.078837145524113,1.1999331011273635,0.041859932,0.020303361,0.668143637,0.00776452,1962,58281.41,29.71,974,1405,557,27756.14,30525.27,603,457
981,2020-06-09,0.083218748,3.004408199729308,1.1709254753518217,0.041169251,0.020175568,0.654294069,0.00736093,1757,82236.12,46.8,946,1144,613,31527.62,50708.5,551,464
982,2020-06-10,0.083535961,3.0203484012448354,1.177137942765023,0.043315392,0.021261182,0.649556531,0.006974085,1748,92847.22,53.12,854,1071,677,57449.86,35397.37,495,423
983,2020-06-11,0.075486823,2.8805852249537325,1.1226672274840286,0.040710027,0.019751921,0.571105896,0.006262407,3234,131181.79,40.56,1113,2510,724,90815.04,40366.75,699,494
984,2020-06-12,0.079355384,2.964173152540564,1.155244436483825,0.042523607,0.020427496,0.593278538,0.010243998,2241,69492.55,31.01,955,1679,562,45495.37,23997.18,584,458
985,2020-06-13,0.078936931,3.0967558860431827,1.2069166760496688,0.042880878,0.020621674,0.608497891,0.011637437,2353,116663.07,49.58,1095,1617,736,46960.24,69702.82,654,547
986,2020-06-14,0.076637425,3.0332630452382405,1.1821712420544936,0.041410279,0.020537326,0.584665962,0.010158028,3147,107628.84,34.2,1241,2053,1094,49718.03,57910.82,682,699
987,2020-06-15,0.078202456,3.0971595277364448,1.207073989673562,0.04028671,0.020468068,0.569065773,0.010166355,2105,89752.83,42.64,928,1466,639,34877.32,54875.51,574,459
988,2020-06-16,0.078947323,3.0707207881703225,1.1967698659872554,0.040758756,0.02063324,0.58393766,0.009850757,2682,109176.97,40.71,1039,2117,565,73826.48,35350.5,685,465
989,2020-06-17,0.083390303,3.1843905406952864,1.2410710395163416,0.040547971,0.020773244,0.582373453,0.009366342,1536,67410.14,43.89,919,999,537,39011.89,28398.25,568,436
990,2020-06-18,0.081971296,3.101559401392928,1.2087887780146302,0.041742975,0.020443147,0.621018047,0.008874154,1864,168455.45,90.37,952,1391,473,100011.58,68443.87,581,467
