Symbol,Date,actuals,predicted
ADA,2022-02-26,-0.0292369914012121,-0.0036593443
ADA,2022-02-27,0.1149983841607569,0.061285842
ADA,2022-02-28,0.00365093084753,-0.00512609
ADA,2022-03-01,-0.0241446413137612,0.025181262
ADA,2022-03-02,-0.0387797667751131,0.011753389
ADA,2022-03-03,-0.0664740982931029,-0.046664845
ADA,2022-03-04,0.0276268848608718,-0.02145661
ADA,2022-03-05,-0.0489557624907593,-0.015142663
ADA,2022-03-06,-0.0336142432648142,0.00546305
ADA,2022-03-07,0.0064380984141974,-0.034390863
ADA,2022-03-08,0.0586663688720534,-0.006972342
ADA,2022-03-09,-0.0486056243942359,0.016087817
ADA,2022-03-10,-0.0200609720844244,-0.034130868
ADA,2022-03-11,-0.0005970852229696,-0.022312878
ADA,2022-03-12,0.0005475324299446,-0.015234647
ADA,2022-03-13,0.0150781919400655,0.029946934
ADA,2022-03-14,-0.003870861503014,-0.04621055
ADA,2022-03-15,0.049287344074085,-0.03098433
ADA,2022-03-16,-0.0021089040635744,0.006912364
ADA,2022-03-17,0.0196579913450549,-0.008966142
ADA,2022-03-18,0.0551099536673045,0.04075464
ADA,2022-03-19,-0.0261612457041472,-0.009593347
ADA,2022-03-20,0.0430883642583199,0.10806696
AVAX,2021-09-20,0.0273628501850395,-0.10254404
AVAX,2021-09-21,0.2607025165076855,-0.10937009
AVAX,2021-09-22,0.02703734591459,-0.07057518
AVAX,2021-09-23,-0.0499453540455042,0.007846965
AVAX,2021-09-24,-0.0508792121228338,0.028092308
AVAX,2021-09-25,-0.0273603943623728,-0.01685326
AVAX,2021-09-26,-0.0048685911694,0.057062026
AVAX,2021-09-27,-0.0761529670697511,0.08035517
AVAX,2021-09-28,0.0602267869999724,0.024815302
AVAX,2021-09-29,0.0194235171358632,0.08900376
AVAX,2021-09-30,0.0139499273656451,0.015672391
AVAX,2021-10-01,0.0283156747509549,0.04876287
AVAX,2021-10-02,-0.0088752489583767,0.07060918
AVAX,2021-10-03,-0.052692310490589,0.0779616
AVAX,2021-10-04,-0.0052569907081617,0.052117493
AVAX,2021-10-05,-0.0695002496687494,-0.016129686
AVAX,2021-10-06,0.0198675146957478,0.066860214
AVAX,2021-10-07,-0.0207841353229109,0.06543919
AVAX,2021-10-08,0.0086553750084363,0.054815654
AVAX,2021-10-09,-0.0669254449208536,0.028953984
AVAX,2021-10-10,-0.0249750134575318,0.051895734
AVAX,2021-10-11,-0.0204112292248616,0.06483514
AVAX,2021-10-12,0.0178219715534104,0.070636205
AVAX,2021-10-13,0.0188507088380174,0.061005972
AVAX,2021-10-14,0.0031826867804118,0.0028163998
AVAX,2021-10-15,0.0237733398182551,-0.07176511
AVAX,2021-10-16,-0.0236524051786765,0.0027088395
AVAX,2021-10-17,-0.0139697983817956,0.050186127
AVAX,2021-10-18,0.0282408258782889,0.05342283
AVAX,2021-10-19,0.0462410420494114,0.0041568987
AVAX,2021-10-20,0.0264638421823679,0.061446182
AVAX,2021-10-21,0.068609831976905,0.050971266
AVAX,2021-10-22,0.0005689663269077,0.07761904
AVAX,2021-10-23,-0.0159412101664265,0.0727288
AVAX,2021-10-24,0.0811208407984251,0.06790505
AVAX,2021-10-25,-0.0070099656409866,0.090709716
AVAX,2021-10-26,-0.1042605596140114,0.08663294
AVAX,2021-10-27,0.0353726121100463,0.056735307
AVAX,2021-10-28,0.0093051945874385,-0.057317004
AVAX,2021-10-29,-0.0373700559432538,-0.02359726
AVAX,2021-10-30,0.0315289048512263,0.009318493
AVAX,2021-10-31,0.0093055077199852,0.0671838
AVAX,2021-11-01,0.0430317419946599,0.05236678
AVAX,2021-11-02,0.1155618443156523,0.06801065
AVAX,2021-11-03,0.0542484315879774,0.058680955
AVAX,2021-11-04,-0.066198183537366,0.06255233
AVAX,2021-11-05,0.0514496745998183,0.13446568
AVAX,2021-11-06,0.1256117347758665,0.101768516
AVAX,2021-11-07,0.036946013228287,0.1346432
AVAX,2021-11-08,-0.0305109051287887,0.11600594
AVAX,2021-11-09,-0.0351976240308927,-0.036255922
AVAX,2021-11-10,0.0311308298225889,-0.056398775
AVAX,2021-11-11,-0.0342676626097945,-0.07312224
AVAX,2021-11-12,0.1476962916699187,0.025516752
AVAX,2021-11-13,-0.0220193548582863,-0.0773176
AVAX,2021-11-14,-0.0159062111794058,-0.07676318
AVAX,2021-11-15,0.0538627362890389,-0.034786984
AVAX,2021-11-16,0.0906409428299657,0.024746362
AVAX,2021-11-17,-0.0862480606072964,0.0022527934
AVAX,2021-11-18,0.1351763312991283,0.0028832539
AVAX,2021-11-19,0.1243069859609709,-0.09033119
AVAX,2021-11-20,0.0227635595733108,-0.07917134
AVAX,2021-11-21,0.0461164211678466,-0.0814099
AVAX,2021-11-22,-0.0828354925541613,-0.07750807
AVAX,2021-11-23,-0.0660054894716104,-0.079130664
AVAX,2021-11-24,0.0329588228902166,-0.018819202
AVAX,2021-11-25,-0.123313955340238,-0.1665305
AVAX,2021-11-26,0.0824269498115226,-0.027279586
AVAX,2021-11-27,-0.0199757935493863,-0.0015523407
AVAX,2021-11-28,0.0778789542440379,-0.07885149
AVAX,2021-11-29,0.0132373226706477,0.013641509
AVAX,2021-11-30,-0.0126899242873459,0.052761063
AVAX,2021-12-01,-0.0982023975085105,-0.015526999
AVAX,2021-12-02,0.0068412865099798,-0.07181544
AVAX,2021-12-03,-0.1498987205077694,-0.0074040187
AVAX,2021-12-04,-0.0661299535592621,-0.11605146
AVAX,2021-12-05,0.0805460409797953,-0.106372304
AVAX,2021-12-06,-0.0366557516074976,-0.031331558
AVAX,2021-12-07,0.0376651383859842,-0.013833569
